datetime,open,high,low,close,volume,ret_1h,future_ret_1h,factor_mom_4h,factor_mom_24h,factor_mom_72h,factor_vol_price,factor_range_pos,factor_rsi_14,rolling_ic
2020-05-22 08:00:00+00:00,9081.81,9110.6,9044.94,9092.99,2549.692664,0.0012310321400690327,0.0018706718032241998,0.010548928825848236,-0.03035618693789288,-0.07251676366848436,0.013941831622605576,-0.22061306532663338,69.63147444084956,-0.025758577739829213
2020-05-22 09:00:00+00:00,9092.99,9110.99,9060.0,9110.0,1948.651074,0.0018706718032241998,0.006082327113062558,0.006853455850415413,-0.020302641526478316,-0.06964869281045749,0.0112587549464609,-0.20351758793969849,54.928395780066396,-0.025763958288405494
2020-05-22 10:00:00+00:00,9110.0,9206.92,9110.0,9165.41,5016.031554,0.006082327113062558,6.437246124280094e-05,0.0085622166468593,-0.02233228121863262,-0.06408461562811762,-0.003289492898888262,-0.14389227642276436,60.94819540035686,-0.025798665348219306
2020-05-22 11:00:00+00:00,9164.63,9192.0,9127.71,9166.0,2447.202966,6.437246124280094e-05,0.0007669648701724707,0.009270178521682437,-0.023852046385664627,-0.060088310271349976,0.010662778158373836,-0.14329268292682928,56.85456605355238,-0.025833707283226863
2020-05-22 12:00:00+00:00,9166.0,9205.17,9146.27,9173.03,2805.789843,0.0007669648701724707,-0.00620841750217771,0.008802385134042856,-0.020251766595746346,-0.04641698043773401,0.007318208350153022,-0.1361483739837392,55.4648468672027,-0.025920129023260977
2020-05-22 13:00:00+00:00,9173.15,9181.72,9079.78,9116.08,3089.032165,-0.00620841750217771,0.002077647409851613,0.0006673984632272756,-0.0190474858201094,-0.05759904892357792,0.005581225176173154,-0.1940243902439025,55.452066002038265,-0.02598140507091675
2020-05-22 14:00:00+00:00,9116.41,9169.76,9116.01,9135.02,1896.727418,0.002077647409851613,0.009597132792265484,-0.003315727283340286,0.005616468516072226,-0.05793263330713905,-0.005055869866015475,-0.16414088409386635,62.96981120282667,-0.0260860404049066
2020-05-22 15:00:00+00:00,9134.96,9222.95,9134.93,9222.69,2759.43239,0.009597132792265484,0.0020623050324795056,0.0061848134409776545,0.01522503461986413,-0.047937145016134775,-0.004972547139973389,0.020676883780332722,64.96253655449868,-0.025783968029971786
2020-05-22 16:00:00+00:00,9222.95,9248.0,9180.55,9241.71,3559.230929,0.0020623050324795056,-0.005279326012177288,0.007487166181730398,0.017650323407572666,-0.04653374945191002,0.0021199358431790204,0.04496807151979454,73.98095923111502,-0.02579321008154102
2020-05-22 17:00:00+00:00,9241.71,9271.0,9170.0,9192.92,3287.376599,-0.005279326012177288,0.0007973527453735141,0.008429061614202649,0.02064285627051876,-0.04825048633549944,-0.00010460777742267166,-0.017343550446998646,73.68910168196092,-0.025880206865760823
2020-05-22 18:00:00+00:00,9192.57,9224.0,9171.5,9200.25,1578.40544,0.0007973527453735141,-0.002883617293008456,0.007140652127745728,0.04178225983608219,-0.051327950109455234,-0.043489849124768276,-0.007982120051085562,73.981124894498,-0.026081565061108605
2020-05-22 19:00:00+00:00,9200.25,9221.72,9141.51,9173.72,1897.319895,-0.002883617293008456,0.0004436586248546259,-0.005309730675106872,0.011934216752908844,-0.04877682071892431,-0.01251684935233433,-0.04186462324393442,65.8401542102828,-0.026059221419043658
2020-05-22 20:00:00+00:00,9173.72,9208.0,9130.6,9177.79,1768.745765,0.0004436586248546259,0.0029647660275511356,-0.006916468921876806,0.01353136188248616,-0.053059005121728786,-0.015195022361932058,-0.03185366797857858,62.48060449954777,-0.02614062855672876
2020-05-22 21:00:00+00:00,9177.28,9208.0,9160.0,9205.0,952.021022,0.0029647660275511356,-0.0009418794133623232,0.0013140547290741988,0.01111068394140946,-0.04944634509279899,-0.021286019269486613,0.010825572714056042,66.04890293786539,-0.02607718024538037
2020-05-22 22:00:00+00:00,9205.3,9215.0,9173.09,9196.33,1079.562804,-0.0009418794133623232,-0.002863098649135032,-0.00042607537838645904,0.00779489764607888,-0.05737834302981115,-0.012713225948826332,-0.0005304727101257956,63.57497555149695,-0.025998510285175424
